DEBUG   |140526 06:46:59|----- Finished operation 8 ------
DEBUG   |140526 06:46:59|  Adding installation/angie/dispatcher.php; Next offset:4851
DEBUG   |140526 06:46:59|  Virtual add:installation/angie/dispatcher.php (1895) - 8
DEBUG   |140526 06:46:59|----- Finished operation 9 ------
DEBUG   |140526 06:46:59|  Adding installation/angie/helpers/select.php; Next offset:8817
DEBUG   |140526 06:46:59|  Virtual add:installation/angie/helpers/select.php (16535) - 8
DEBUG   |140526 06:46:59|----- Finished operation 10 ------
DEBUG   |140526 06:46:59|  Adding installation/angie/js/ajax.js; Next offset:10095
DEBUG   |140526 06:46:59|  Virtual add:installation/angie/js/ajax.js (3646) - 8
DEBUG   |140526 06:46:59|----- Finished operation 11 ------
DEBUG   |140526 06:46:59|  Adding installation/angie/js/database.js; Next offset:11555
DEBUG   |140526 06:46:59|  Virtual add:installation/angie/js/database.js (4516) - 8
DEBUG   |140526 06:46:59|----- Finished operation 12 ------
DEBUG   |140526 06:46:59|  Adding installation/angie/js/finalise.js; Next offset:12245
DEBUG   |140526 06:46:59|  Virtual add:installation/angie/js/finalise.js (1411) - 8
DEBUG   |140526 06:46:59|----- Finished operation 13 ------
DEBUG   |140526 06:46:59|  Adding installation/angie/js/ftpbrowser.js; Next offset:12612
DEBUG   |140526 06:46:59|  Virtual add:installation/angie/js/ftpbrowser.js (523) - 8
DEBUG   |140526 06:46:59|----- Finished operation 14 ------
DEBUG   |140526 06:46:59|  Adding installation/angie/js/json.js; Next offset:14115
DEBUG   |140526 06:46:59|  Virtual add:installation/angie/js/json.js (3559) - 8
DEBUG   |140526 06:46:59|----- Finished operation 15 ------
DEBUG   |140526 06:46:59|  Adding installation/angie/js/offsitedirs.js; Next offset:15042
DEBUG   |140526 06:46:59|  Virtual add:installation/angie/js/offsitedirs.js (2185) - 8
DEBUG   |140526 06:47:00|----- Finished operation 16 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/ar-SA.ini; Next offset:24302
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/ar-SA.ini (29390) - 8
DEBUG   |140526 06:47:00|----- Finished operation 17 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/ar.ini; Next offset:33591
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/ar.ini (29390) - 8
DEBUG   |140526 06:47:00|----- Finished operation 18 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/az-AZ.ini; Next offset:43917
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/az-AZ.ini (34603) - 8
DEBUG   |140526 06:47:00|----- Finished operation 19 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/az.ini; Next offset:54188
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/az.ini (34799) - 8
DEBUG   |140526 06:47:00|----- Finished operation 20 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/bg-BG.ini; Next offset:66507
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/bg-BG.ini (50764) - 8
DEBUG   |140526 06:47:00|----- Finished operation 21 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/bs-BA.ini; Next offset:76135
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/bs-BA.ini (30896) - 8
DEBUG   |140526 06:47:00|----- Finished operation 22 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/ca-ES.ini; Next offset:85763
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/ca-ES.ini (30896) - 8
DEBUG   |140526 06:47:00|----- Finished operation 23 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/cs-CZ.ini; Next offset:96607
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/cs-CZ.ini (34022) - 8
DEBUG   |140526 06:47:00|----- Finished operation 24 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/da-DK.ini; Next offset:106638
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/da-DK.ini (31994) - 8
DEBUG   |140526 06:47:00|----- Finished operation 25 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/de-DE.ini; Next offset:117540
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/de-DE.ini (34709) - 8
DEBUG   |140526 06:47:00|----- Finished operation 26 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/de.ini; Next offset:126797
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/de.ini (29390) - 8
DEBUG   |140526 06:47:00|----- Finished operation 27 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/el-GR.ini; Next offset:140267
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/el-GR.ini (56302) - 8
DEBUG   |140526 06:47:00|----- Finished operation 28 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/en-GB.ini; Next offset:149875
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/en-GB.ini (30358) - 8
DEBUG   |140526 06:47:00|----- Finished operation 29 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/es-ES.ini; Next offset:160305
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/es-ES.ini (34109) - 8
DEBUG   |140526 06:47:00|----- Finished operation 30 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/et-EE.ini; Next offset:170419
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/et-EE.ini (30800) - 8
DEBUG   |140526 06:47:00|----- Finished operation 31 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/fa-IR.ini; Next offset:181121
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/fa-IR.ini (32873) - 8
DEBUG   |140526 06:47:00|----- Finished operation 32 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/fa.ini; Next offset:190378
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/fa.ini (29390) - 8
DEBUG   |140526 06:47:00|----- Finished operation 33 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/fi-FI.ini; Next offset:200006
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/fi-FI.ini (30896) - 8
DEBUG   |140526 06:47:00|----- Finished operation 34 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/fr-FR.ini; Next offset:210524
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/fr-FR.ini (34445) - 8
DEBUG   |140526 06:47:00|----- Finished operation 35 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/hr-HR.ini; Next offset:220472
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/hr-HR.ini (30939) - 8
DEBUG   |140526 06:47:00|----- Finished operation 36 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/hu-HU.ini; Next offset:230518
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/hu-HU.ini (31057) - 8
DEBUG   |140526 06:47:00|----- Finished operation 37 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/it-IT.ini; Next offset:241221
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/it-IT.ini (31877) - 8
DEBUG   |140526 06:47:00|----- Finished operation 38 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/ja-JP.ini; Next offset:252748
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/ja-JP.ini (36881) - 8
DEBUG   |140526 06:47:00|----- Finished operation 39 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/ku_IQ.ini; Next offset:262008
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/ku_IQ.ini (29390) - 8
DEBUG   |140526 06:47:00|----- Finished operation 40 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/lt-LT.ini; Next offset:271636
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/lt-LT.ini (30896) - 8
DEBUG   |140526 06:47:00|----- Finished operation 41 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/lv-LV.ini; Next offset:281264
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/lv-LV.ini (30896) - 8
DEBUG   |140526 06:47:00|----- Finished operation 42 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/mk-MK.ini; Next offset:290892
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/mk-MK.ini (30896) - 8
DEBUG   |140526 06:47:00|----- Finished operation 43 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/nb-NO.ini; Next offset:300708
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/nb-NO.ini (31218) - 8
DEBUG   |140526 06:47:00|----- Finished operation 44 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/nl-NL.ini; Next offset:310991
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/nl-NL.ini (32340) - 8
DEBUG   |140526 06:47:00|----- Finished operation 45 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/pl-PL.ini; Next offset:321959
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/pl-PL.ini (33022) - 8
DEBUG   |140526 06:47:00|----- Finished operation 46 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/pt-BR.ini; Next offset:332398
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/pt-BR.ini (33413) - 8
DEBUG   |140526 06:47:00|----- Finished operation 47 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/pt-PT.ini; Next offset:342105
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/pt-PT.ini (30935) - 8
DEBUG   |140526 06:47:00|----- Finished operation 48 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/ro-RO.ini; Next offset:351870
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/ro-RO.ini (30808) - 8
DEBUG   |140526 06:47:00|----- Finished operation 49 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/ru-RU.ini; Next offset:365321
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/ru-RU.ini (53586) - 8
DEBUG   |140526 06:47:00|----- Finished operation 50 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/sk-SK.ini; Next offset:376078
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/sk-SK.ini (32132) - 8
DEBUG   |140526 06:47:00|----- Finished operation 51 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/sr@latin.ini; Next offset:385341
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/sr@latin.ini (29390) - 8
DEBUG   |140526 06:47:00|----- Finished operation 52 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/sv-SE.ini; Next offset:395492
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/sv-SE.ini (32200) - 8
DEBUG   |140526 06:47:00|----- Finished operation 53 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/th-TH.ini; Next offset:405120
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/th-TH.ini (30896) - 8
DEBUG   |140526 06:47:00|----- Finished operation 54 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/tr-TR.ini; Next offset:415040
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/tr-TR.ini (32326) - 8
DEBUG   |140526 06:47:00|----- Finished operation 55 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/uk-UA.ini; Next offset:424668
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/uk-UA.ini (30896) - 8
DEBUG   |140526 06:47:00|----- Finished operation 56 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/vi-VN.ini; Next offset:433928
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/vi-VN.ini (29390) - 8
DEBUG   |140526 06:47:00|----- Finished operation 57 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/vi.ini; Next offset:443553
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/vi.ini (30896) - 8
DEBUG   |140526 06:47:00|----- Finished operation 58 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/zh-CN.ini; Next offset:454629
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/zh-CN.ini (30789) - 8
DEBUG   |140526 06:47:00|----- Finished operation 59 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/language/zh-TW.ini; Next offset:465725
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/language/zh-TW.ini (30795) - 8
DEBUG   |140526 06:47:00|----- Finished operation 60 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/models/database.php; Next offset:467718
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/models/database.php (6007) - 8
DEBUG   |140526 06:47:00|----- Finished operation 61 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/models/finalise.php; Next offset:468912
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/models/finalise.php (2852) - 8
DEBUG   |140526 06:47:00|----- Finished operation 62 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/models/ftpbrowser.php; Next offset:470439
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/models/ftpbrowser.php (3850) - 8
DEBUG   |140526 06:47:00|----- Finished operation 63 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/models/offsitedirs.php; Next offset:471641
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/models/offsitedirs.php (3882) - 8
DEBUG   |140526 06:47:00|----- Finished operation 64 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/models/session.php; Next offset:472679
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/models/session.php (2220) - 8
DEBUG   |140526 06:47:00|----- Finished operation 65 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/models/steps.php; Next offset:474608
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/models/steps.php (7303) - 8
DEBUG   |140526 06:47:00|----- Finished operation 66 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/database/tmpl/default.php; Next offset:476604
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/database/tmpl/default.php (10291) - 8
DEBUG   |140526 06:47:00|----- Finished operation 67 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/database/view.html.php; Next offset:477056
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/database/view.html.php (685) - 8
DEBUG   |140526 06:47:00|----- Finished operation 68 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/finalise/tmpl/config.php; Next offset:477506
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/finalise/tmpl/config.php (738) - 8
DEBUG   |140526 06:47:00|----- Finished operation 69 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/finalise/tmpl/default.php; Next offset:478571
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/finalise/tmpl/default.php (2704) - 8
DEBUG   |140526 06:47:00|----- Finished operation 70 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/finalise/tmpl/success.php; Next offset:478932
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/finalise/tmpl/success.php (447) - 8
DEBUG   |140526 06:47:00|----- Finished operation 71 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/ftpbrowser/tmpl/default.php; Next offset:479865
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/ftpbrowser/tmpl/default.php (1930) - 8
DEBUG   |140526 06:47:00|----- Finished operation 72 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/ftpbrowser/view.html.php; Next offset:480431
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/ftpbrowser/view.html.php (913) - 8
DEBUG   |140526 06:47:00|----- Finished operation 73 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/offsitedirs/tmpl/default.php; Next offset:481659
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/offsitedirs/tmpl/default.php (3064) - 8
DEBUG   |140526 06:47:00|----- Finished operation 74 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/offsitedirs/view.html.php; Next offset:482134
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/offsitedirs/view.html.php (742) - 8
DEBUG   |140526 06:47:00|----- Finished operation 75 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/password/tmpl/default.php; Next offset:482837
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/password/tmpl/default.php (1177) - 8
DEBUG   |140526 06:47:00|----- Finished operation 76 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/runscripts/view.raw.php; Next offset:483594
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/runscripts/view.raw.php (1593) - 8
DEBUG   |140526 06:47:00|----- Finished operation 77 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/session/tmpl/default.php; Next offset:485072
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/session/tmpl/default.php (4586) - 8
DEBUG   |140526 06:47:00|----- Finished operation 78 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/session/view.html.php; Next offset:485460
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/session/view.html.php (486) - 8
DEBUG   |140526 06:47:00|----- Finished operation 79 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/steps/tmpl/buttons.php; Next offset:486245
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/steps/tmpl/buttons.php (2310) - 8
DEBUG   |140526 06:47:00|----- Finished operation 80 ------
DEBUG   |140526 06:47:00|  Adding installation/angie/views/steps/tmpl/steps.php; Next offset:487109
DEBUG   |140526 06:47:00|  Virtual add:installation/angie/views/steps/tmpl/steps.php (1811) - 8
DEBUG   |140526 06:47:00|----- Finished operation 81 ------
DEBUG   |140526 06:47:00|  Adding installation/defines.php; Next offset:487571
DEBUG   |140526 06:47:00|  Virtual add:installation/defines.php (859) - 8
DEBUG   |140526 06:47:00|----- Finished operation 82 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/application/application.php; Next offset:490722
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/application/application.php (8919) - 8
DEBUG   |140526 06:47:00|----- Finished operation 83 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/autoloader.php; Next offset:491661
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/autoloader.php (1867) - 8
DEBUG   |140526 06:47:00|----- Finished operation 84 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/controller/controller.php; Next offset:498017
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/controller/controller.php (26031) - 8
DEBUG   |140526 06:47:00|----- Finished operation 85 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/driver/mysql.php; Next offset:500851
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/driver/mysql.php (9632) - 8
DEBUG   |140526 06:47:00|----- Finished operation 86 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/driver/mysqli.php; Next offset:505431
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/driver/mysqli.php (16596) - 8
DEBUG   |140526 06:47:00|----- Finished operation 87 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/driver/postgresql.php; Next offset:513959
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/driver/postgresql.php (32971) - 8
DEBUG   |140526 06:47:00|----- Finished operation 88 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/driver/sqlazure.php; Next offset:514562
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/driver/sqlazure.php (934) - 8
DEBUG   |140526 06:47:00|----- Finished operation 89 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/driver/sqlsrv.php; Next offset:520982
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/driver/sqlsrv.php (22781) - 8
DEBUG   |140526 06:47:00|----- Finished operation 90 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/driver.php; Next offset:529814
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/driver.php (37996) - 8
DEBUG   |140526 06:47:00|----- Finished operation 91 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/factory.php; Next offset:531393
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/factory.php (3958) - 8
DEBUG   |140526 06:47:00|----- Finished operation 92 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/query/limitable.php; Next offset:532354
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/query/limitable.php (1965) - 8
DEBUG   |140526 06:47:00|----- Finished operation 93 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/query/mysql.php; Next offset:532849
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/query/mysql.php (702) - 8
DEBUG   |140526 06:47:00|----- Finished operation 94 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/query/mysqli.php; Next offset:534028
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/query/mysqli.php (2668) - 8
DEBUG   |140526 06:47:00|----- Finished operation 95 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/query/postgresql.php; Next offset:537278
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/query/postgresql.php (12927) - 8
DEBUG   |140526 06:47:00|----- Finished operation 96 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/query/sqlazure.php; Next offset:537973
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/query/sqlazure.php (1117) - 8
DEBUG   |140526 06:47:00|----- Finished operation 97 ------
DEBUG   |140526 06:47:00|  Adding installation/framework/database/query/sqlsrv.php; Next offset:539641
DEBUG   |140526 06:47:00|  Virtual add:installation/framework/database/query/sqlsrv.php (4071) - 8
